order_id,customer_id,customer_name,sales_rep,region,country,sales_channel,product_id,product_name,category,order_date,quantity,unit_price,discount,shipping_cost,payment_method,order_status,customer_rating,sales_target,customer_age,customer_segment,warehouse,is_priority,delivery_days,return_reason,gross_sales,discount_amount,net_sales,profit
Ord-10300,Cust-1130,Beatriz Dias,Bob Smith,North,Germany,Direct,Prod-142,Monitor,Office Supplies,2023-12-22,11,1731.16,0.27,132.23,Debit Card,Completed,1.5,4393.87,51.0,Corporate,Wh-04,No,14.0,Damaged,19042.76,5141.5452000000005,13901.214800000002,13768.984800000002
Ord-11171,Cust-1142,Larissa Oliveira,Bob Smith,South,France,Direct,Prod-132,Tablet,Clothing,2022-12-08,15,1921.68,0.001,15.13,Paypal,Completed,1.2,6451.68,59.0,Consumer,Wh-01,No,6.0,,28825.2,28.8252,28796.3748,28781.2448
Ord-11110,Cust-1012,Caio Ramos,Daniel Brown,South,Australia,Online,Prod-102,Coffee Maker,Food,2025-06-03,9,1193.84,0.289,100.67,Debit Card,Cancelled,2.5,8436.57,67.0,Small Business,Wh-03,No,5.0,,10744.56,3105.17784,7639.382159999999,7538.712159999999
Ord-10760,Cust-1155,Eduardo Vieira,Grace Taylor,West,Canada,Wholesale,Prod-149,Keyboard,Food,2025-12-25,7,2261.99,0.26,39.67,Paypal,Completed,2.9,8536.89,19.0,Corporate,Wh-04,No,2.0,,15833.929999999998,4116.8218,11717.1082,11677.4382
Ord-10478,Cust-1057,Sofia Moreira,Henry Moore,North,Australia,Wholesale,Prod-133,Monitor,Furniture,2025-09-06,4,1295.99,0.225,62.62,Paypal,Completed,4.7,2850.07,34.0,Enterprise,Wh-04,No,6.0,Late Delivery,5183.96,1166.391,4017.569,3954.949
Ord-10677,Cust-1392,Joao Lima,Emma Wilson,North,Uk,Online,Prod-115,Keyboard,Electronics,2025-05-07,5,,0.077,57.43,Credit Card,Cancelled,1.9,9411.75,50.0,Enterprise,Wh-01,No,7.0,Late Delivery,5613.5,432.2395,5181.2605,5123.8305
Ord-10111,Cust-1138,Daniel Monteiro,Bob Smith,West,Australia,Wholesale,Prod-107,Mouse,Office Supplies,2024-09-08,8,2261.48,0.172,9.18,Bank Transfer,Completed,4.4,7314.43,36.0,Corporate,Wh-01,No,4.0,Customer Changed Mind,18091.84,3111.79648,14980.04352,14970.86352
Ord-10724,Cust-1116,Caio Barbosa,Bob Smith,Central,Germany,Direct,Prod-123,Printer,Food,2024-09-24,8,1436.26,0.18,129.72,Cash,Completed,2.1,1285.95,54.0,Consumer,Wh-03,Yes,9.0,Wrong Item,11490.08,2068.2144,9421.8656,9292.145600000002
Ord-10095,Cust-1216,Felipe Freitas,Grace Taylor,South,Canada,Retail,Prod-132,Mouse,Clothing,2023-12-18,5,2328.15,0.293,7.28,Credit Card,Completed,4.3,6223.86,45.0,Small Business,Wh-04,No,2.0,Wrong Item,11640.75,3410.73975,8230.01025,8222.730249999999
Ord-10568,Cust-1284,Rafael Ferreira,Bob Smith,East,France,Wholesale,Prod-122,Headphones,Electronics,2022-03-27,17,1190.32,0.299,96.8,Debit Card,Completed,3.7,9648.89,,Small Business,Wh-01,No,9.0,Late Delivery,20235.44,6050.396559999999,14185.04344,14088.24344
Ord-10978,Cust-1077,Gabriel Lima,Grace Taylor,West,France,Wholesale,Prod-113,Phone,Food,2024-09-28,14,1043.9,0.25,14.76,Cash,Completed,2.3,8899.06,32.0,Consumer,Wh-02,No,1.0,Late Delivery,14614.600000000002,3653.650000000001,10960.95,10946.19
Ord-10685,Cust-1135,Isabela Ramos,Henry Moore,Central,France,Direct,Prod-132,Monitor,Food,2023-07-04,10,544.67,,114.32,Bank Transfer,Completed,1.3,7209.74,44.0,Consumer,Wh-03,No,10.0,,5446.7,533.7766,4912.9234,4798.6034
Ord-10936,Cust-1316,Beatriz Barbosa,Carla Davis,North,France,Retail,Prod-131,Chair,Furniture,2022-05-03,12,2375.42,0.111,143.6,Paypal,Completed,2.9,5295.62,59.0,Corporate,Wh-03,Yes,4.0,,28505.04,3164.05944,25340.98056,25197.38056
Ord-10103,Cust-1064,Pedro Moreira,Frank Miller,East,Uk,Online,Prod-125,Chair,Electronics,2025-08-09,11,1283.54,0.214,144.9,Bank Transfer,Cancelled,3.1,2413.72,69.0,Consumer,Wh-01,No,2.0,Late Delivery,14118.94,3021.45316,11097.48684,10952.58684
Ord-10040,Cust-1054,Camila Correia,Alice Johnson,South,Usa,Online,Prod-131,Desk,Food,2022-01-14,3,391.27,0.005,149.05,,Completed,3.3,4113.6,27.0,Enterprise,Wh-03,No,13.0,Wrong Item,1173.81,5.86905,1167.94095,1018.89095
Ord-10325,Cust-1067,Beatriz Souza,Daniel Brown,Central,Germany,Retail,Prod-105,Phone,Clothing,2024-04-09,7,,0.294,127.97,Credit Card,Cancelled,3.2,6983.53,60.0,Enterprise,Wh-01,No,14.0,Late Delivery,5243.0,1541.442,3701.558,3573.588
Ord-10390,Cust-1053,Clara Freitas,Grace Taylor,North,,Retail,Prod-107,Notebook,Food,2023-10-04,20,855.5,,48.01,,Completed,3.6,3700.82,,Corporate,Wh-01,No,4.0,,17110.0,667.29,16442.71,16394.7
Ord-11106,Cust-1260,Caio Azevedo,Bob Smith,Central,France,Wholesale,Prod-127,Mouse,Furniture,2023-06-12,4,1065.36,0.222,138.07,Credit Card,Completed,1.9,4797.34,70.0,Enterprise,Wh-01,No,2.0,,4261.44,946.03968,3315.40032,3177.33032
Ord-11092,Cust-1089,Camila Costa,Frank Miller,North,Canada,Direct,Prod-108,Notebook,Furniture,2025-05-26,7,1003.89,0.138,31.86,Cash,Completed,4.3,6391.04,53.0,Small Business,Wh-01,No,3.0,,7027.23,969.75774,6057.47226,6025.61226
Ord-10172,Cust-1283,Natalia Santana,Henry Moore,Central,Germany,Wholesale,Prod-129,Monitor,Furniture,2022-01-23,8,405.0,0.06,18.23,Cash,Completed,2.9,5608.46,52.0,Consumer,Wh-04,No,7.0,,3240.0,194.4,3045.6,3027.37
Ord-10630,Cust-1232,Thiago Costa,Alice Johnson,East,Usa,Retail,Prod-109,Headphones,Furniture,2025-06-15,6,1266.44,0.188,38.65,Bank Transfer,Completed,3.1,833.18,37.0,Corporate,Wh-03,Yes,10.0,Damaged,7598.64,1428.54432,6170.09568,6131.445680000001
Ord-10130,Cust-1098,Gabriel Monteiro,Grace Taylor,East,Uk,Wholesale,Prod-138,Monitor,Clothing,2025-02-11,3,1042.12,0.259,8.96,Debit Card,Completed,2.5,6109.24,25.0,Small Business,Wh-04,No,11.0,Customer Changed Mind,3126.36,809.7272399999999,2316.6327599999995,2307.6727599999995
Ord-10839,Cust-1204,Priscila Vieira,,Central,Canada,Retail,Prod-117,Coffee Maker,Furniture,2025-05-12,9,140.41,0.1,107.32,Credit Card,Completed,1.8,1799.36,52.0,Enterprise,Wh-03,No,12.0,Wrong Item,1263.69,8.845830000000001,1254.84417,1147.52417
Ord-10712,Cust-1057,Natalia Silva,Grace Taylor,North,Uk,Direct,Prod-105,Mouse,Food,2024-06-17,17,1285.88,0.224,133.05,Bank Transfer,Completed,1.8,6231.29,44.0,Corporate,Wh-02,No,10.0,,21859.960000000003,4896.631040000001,16963.328960000003,16830.278960000003
Ord-10173,Cust-1065,Manuela Moraes,Emma Wilson,Central,France,Direct,Prod-126,Monitor,Food,2024-12-06,16,708.98,0.024,17.46,Debit Card,Completed,2.7,8642.3,18.0,Enterprise,Wh-02,No,4.0,Customer Changed Mind,11343.68,272.24832000000004,11071.43168,11053.97168
Ord-10878,Cust-1337,Aline Vieira,Alice Johnson,Central,Australia,Direct,Prod-119,Notebook,Office Supplies,2024-07-10,6,1408.77,0.141,4.59,Bank Transfer,Completed,2.7,4363.03,36.0,Enterprise,Wh-02,Yes,2.0,Customer Changed Mind,8452.619999999999,1191.8194199999998,7260.800579999999,7256.210579999999
Ord-10574,Cust-1252,Daniel Lima,Bob Smith,Central,Usa,Online,Prod-124,Mouse,Furniture,2025-07-16,5,83.25,0.13699999999999998,10.96,Debit Card,Completed,1.1,5754.19,29.0,Corporate,Wh-04,No,11.0,,416.25,57.026250000000005,359.22375,348.26375
Ord-10715,Cust-1382,Rodrigo Ferreira,Frank Miller,South,Canada,Wholesale,Prod-149,Desk,Food,2023-03-18,19,2337.32,0.025,42.33,Cash,Completed,3.8,5863.55,71.0,Enterprise,Wh-02,No,10.0,Customer Changed Mind,44409.08,1110.227,43298.853,43256.523
Ord-10277,Cust-1150,Priscila Barbosa,Daniel Brown,South,Germany,Wholesale,Prod-100,Notebook,Office Supplies,2023-06-24,18,467.6,0.035,47.61,Credit Card,Completed,3.6,2227.87,29.0,Enterprise,Wh-03,Yes,4.0,Late Delivery,8416.800000000001,294.5880000000001,8122.212000000001,8074.602000000002
Ord-11002,Cust-1038,Felipe Cardoso,Henry Moore,South,Usa,Online,Prod-105,Laptop,Office Supplies,2024-05-02,12,2180.14,0.149,101.88,Credit Card,Completed,3.7,9215.88,42.0,Small Business,Wh-04,No,8.0,,26161.68,3898.09032,22263.58968,22161.70968
Ord-11033,Cust-1319,Fernanda Oliveira,Henry Moore,South,Uk,Direct,Prod-122,Monitor,Office Supplies,2025-12-17,13,1970.91,0.158,102.0,Credit Card,Completed,4.6,1418.75,,Enterprise,Wh-01,No,12.0,Damaged,25621.83,4048.24914,21573.58086,21471.58086
Ord-10446,Cust-1169,Luana Souza,Alice Johnson,East,Canada,Direct,Prod-116,Phone,Clothing,2022-05-24,19,229.83,0.293,13.18,Bank Transfer,Completed,2.6,8957.97,29.0,Consumer,Wh-01,No,5.0,Customer Changed Mind,4366.77,1279.46361,3087.3063900000006,3074.126390000001
Ord-10399,Cust-1150,Leticia Monteiro,Emma Wilson,North,Usa,Direct,Prod-100,Mouse,Furniture,2024-07-11,3,471.02,0.134,38.08,Cash,Completed,2.6,2144.3,28.0,Enterprise,Wh-01,No,1.0,,1413.06,189.35004,1223.70996,1185.62996
Ord-10956,Cust-1055,Vinicius Azevedo,Grace Taylor,North,Usa,Direct,Prod-132,Tablet,Electronics,2023-07-11,20,,0.255,110.6,Bank Transfer,Completed,2.7,5937.37,19.0,Small Business,Wh-01,No,7.0,,18232.4,4649.262000000001,13583.138,13472.538
Ord-10391,Cust-1057,Vinicius Teixeira,Carla Davis,North,Canada,Wholesale,Prod-143,Printer,Food,2024-11-12,13,1963.46,0.137,5.58,Bank Transfer,Cancelled,4.7,1561.41,41.0,Consumer,Wh-04,No,7.0,Customer Changed Mind,25524.98,3496.9222600000003,22028.05774,22022.47774
Ord-10087,Cust-1295,Beatriz Ferreira,Carla Davis,North,Usa,Wholesale,Prod-140,Coffee Maker,Furniture,2022-11-13,17,1200.03,0.261,67.4,Bank Transfer,Completed,2.6,4346.68,28.0,Enterprise,Wh-02,Yes,3.0,,20400.51,5324.533109999999,15075.976889999998,15008.576889999998
Ord-10924,Cust-1351,Gustavo Dias,Frank Miller,North,Usa,Retail,Prod-143,Mouse,Food,2025-05-11,12,427.48,0.067,9.65,Paypal,Completed,3.5,8511.38,64.0,Corporate,Wh-02,Yes,6.0,Damaged,5129.76,343.69392000000005,4786.0660800000005,4776.416080000001
Ord-10554,Cust-1395,Amanda Gomes,Grace Taylor,South,Canada,Retail,Prod-112,Laptop,Furniture,2025-05-30,6,,0.127,120.6,Credit Card,Completed,2.2,4579.15,27.0,Small Business,Wh-01,No,6.0,,13207.32,1677.32964,11529.99036,11409.39036
Ord-10678,Cust-1282,Andre Moraes,Alice Johnson,East,Germany,Retail,Prod-137,Coffee Maker,Electronics,2022-07-30,20,476.23,0.184,78.96,Credit Card,Completed,4.7,7997.22,37.0,Corporate,Wh-02,No,10.0,,9524.6,1752.5264,7772.073600000001,7693.113600000001
Ord-10315,Cust-1348,Eduardo Silva,Grace Taylor,Central,France,Online,Prod-119,Desk,Clothing,2023-07-15,3,1368.32,0.23,95.06,Cash,Completed,1.8,5306.21,34.0,Consumer,Wh-03,No,1.0,Wrong Item,4104.96,944.1408,3160.8192,3065.7592
Ord-10193,Cust-1120,Mariana Monteiro,Grace Taylor,West,Australia,Retail,Prod-132,Phone,Clothing,2023-11-11,16,2016.0,0.231,135.33,Paypal,Pending,2.3,6315.04,54.0,Small Business,Wh-03,No,14.0,,32256.0,7451.136,24804.864,24669.534
Ord-11163,Cust-1103,Daniel Azevedo,Grace Taylor,Central,Usa,Online,Prod-101,Notebook,,,6,2105.85,0.089,47.66,Debit Card,Completed,3.8,9304.53,45.0,Small Business,Wh-01,Yes,9.0,Wrong Item,12635.1,1124.5239,11510.576099999998,11462.9161
Ord-10949,Cust-1072,Natalia Azevedo,Frank Miller,West,France,Retail,Prod-100,Desk,Furniture,2024-04-05,6,693.83,0.174,85.06,Debit Card,Completed,2.3,4974.09,44.0,Consumer,Wh-01,No,3.0,,4162.9800000000005,724.35852,3438.6214800000007,3353.5614800000008
Ord-10527,Cust-1221,Ramon Silva,Henry Moore,South,Australia,Direct,Prod-114,Desk,Clothing,2025-03-04,2,1130.47,0.235,144.77,Paypal,Cancelled,3.9,9081.8,58.0,Enterprise,Wh-01,No,7.0,Customer Changed Mind,2260.94,531.3208999999999,1729.6191,1584.8491
Ord-10410,Cust-1169,Luana Oliveira,Carla Davis,East,Germany,Wholesale,Prod-117,Coffee Maker,Food,2023-02-21,16,934.46,0.132,130.27,Paypal,Completed,1.2,4546.74,45.0,Enterprise,Wh-02,No,2.0,Late Delivery,14951.36,1973.57952,12977.78048,12847.51048
Ord-10975,Cust-1213,Clara Castro,Daniel Brown,East,Uk,Direct,Prod-122,Monitor,Electronics,2024-02-24,,402.68,0.024,112.71,Debit Card,Completed,3.2,5755.18,67.0,Enterprise,Wh-04,No,7.0,,5234.84,125.63616,5109.20384,4996.49384
Ord-10919,Cust-1359,Larissa Dias,Frank Miller,East,Germany,Online,Prod-109,Coffee Maker,Electronics,2023-07-27,16,1084.34,0.254,66.29,Credit Card,Completed,2.6,4303.09,33.0,Enterprise,Wh-01,No,9.0,Wrong Item,17349.44,4406.75776,12942.682239999998,12876.392239999996
Ord-11008,Cust-1024,Diego Moraes,Henry Moore,East,Brazil,Retail,Prod-129,Desk,Furniture,2025-04-09,15,398.47,0.242,4.25,Bank Transfer,Completed,3.1,2335.44,20.0,Corporate,Wh-02,No,14.0,Customer Changed Mind,5977.05,1446.4461,4530.6039,4526.3539
Ord-10742,Cust-1146,Priscila Souza,Bob Smith,East,Canada,Direct,Prod-124,Mouse,Furniture,2022-08-28,17,872.26,0.242,2.38,Paypal,Cancelled,3.0,2695.42,44.0,Corporate,Wh-02,No,9.0,Late Delivery,14828.42,3588.47764,11239.94236,11237.562360000002
Ord-11014,Cust-1393,Laura Castro,Alice Johnson,North,Germany,Online,Prod-146,Tablet,Food,2022-10-21,9,40.43,0.095,85.93,Bank Transfer,Returned,2.1,7510.87,25.0,Enterprise,Wh-04,No,9.0,Wrong Item,363.87,34.56765,329.30235,243.37235
Ord-10801,Cust-1373,Eduardo Moreira,Daniel Brown,South,Australia,Online,Prod-100,Headphones,Electronics,2023-11-03,5,1110.73,0.075,77.15,Paypal,Completed,2.5,8959.43,52.0,Small Business,Wh-04,No,11.0,Customer Changed Mind,5553.65,416.52375,5137.126249999999,5059.97625
Ord-10859,Cust-1221,Gustavo Carvalho,Henry Moore,North,Australia,Online,Prod-105,Phone,Office Supplies,2023-10-09,18,1398.97,0.017,36.5,Cash,Returned,4.7,2838.95,39.0,Corporate,Wh-04,No,9.0,Wrong Item,25181.46,428.08482,24753.37518,24716.87518
Ord-10031,Cust-1048,Patricia Almeida,Henry Moore,West,Brazil,Retail,Prod-142,Desk,Food,2024-06-11,16,8.38,0.071,88.22,Cash,Cancelled,1.8,6521.79,,Enterprise,Wh-03,No,13.0,Wrong Item,134.08,9.51968,124.56032000000002,36.34032000000002
Ord-10584,Cust-1104,Larissa Cardoso,Henry Moore,North,Canada,Wholesale,Prod-138,Laptop,Furniture,2023-05-25,19,2046.7,0.23,69.58,Cash,Completed,4.7,7015.24,27.0,Corporate,Wh-02,No,14.0,,38887.3,8944.079000000002,29943.221,29873.641
Ord-11049,Cust-1349,Bianca Ferreira,Emma Wilson,South,Australia,Direct,Prod-132,Tablet,Electronics,2025-12-27,14,,0.217,136.49,Paypal,Completed,1.5,924.86,66.0,Enterprise,Wh-02,No,12.0,Late Delivery,5839.54,1267.18018,4572.35982,4435.86982
Ord-10203,Cust-1306,Daniel Ferreira,Emma Wilson,South,Australia,Retail,Prod-123,Desk,Clothing,2024-07-31,10,1228.66,0.249,31.58,Paypal,Completed,3.3,1954.91,56.0,Small Business,Wh-01,No,12.0,Wrong Item,12286.6,3059.3634,9227.2366,9195.6566
Ord-10204,Cust-1233,Daniel Castro,Grace Taylor,West,Canada,Wholesale,Prod-121,Keyboard,Food,2024-04-22,1,97.44,0.28,50.81,Bank Transfer,Completed,2.8,9864.85,38.0,Corporate,Wh-02,No,3.0,Customer Changed Mind,97.44,27.2832,70.1568,19.3468
Ord-10881,Cust-1346,Murilo Correia,Daniel Brown,East,Usa,Wholesale,Prod-141,Printer,Clothing,2022-03-22,16,1982.73,0.118,140.29,Bank Transfer,Completed,2.6,4816.83,20.0,Consumer,Wh-01,No,2.0,Customer Changed Mind,31723.68,3743.39424,27980.28576,27839.99576
Ord-10424,Cust-1399,Beatriz Cardoso,Bob Smith,Central,Canada,Online,Prod-141,Desk,Office Supplies,2024-10-31,6,1399.03,0.204,148.59,Paypal,Completed,4.3,3284.56,67.0,Corporate,Wh-04,Yes,11.0,Late Delivery,8394.18,1712.41272,6681.76728,6533.17728
Ord-10529,Cust-1022,Andre Pereira,Emma Wilson,East,Usa,Online,Prod-104,Notebook,Electronics,2022-04-15,4,,0.046,16.75,Credit Card,Completed,2.4,1687.6,61.0,Corporate,Wh-01,No,12.0,,8146.72,374.74912,7771.97088,7755.22088
Ord-10916,Cust-1399,Lucas Vieira,Alice Johnson,East,Brazil,Wholesale,Prod-127,Headphones,Food,2024-09-05,16,270.39,0.031,127.45,Bank Transfer,Completed,4.0,5483.17,69.0,Enterprise,Wh-02,Yes,8.0,Wrong Item,4326.24,134.11344,4192.12656,4064.67656
Ord-10671,Cust-1229,Leticia Dias,Grace Taylor,North,Canada,Retail,Prod-144,Coffee Maker,Furniture,2025-09-19,2,1039.13,0.247,18.41,Credit Card,Returned,,2205.62,47.0,Enterprise,Wh-01,No,11.0,,2078.26,513.33022,1564.9297800000002,1546.51978
Ord-10657,Cust-1222,Fernanda Monteiro,,East,Brazil,Retail,Prod-107,Headphones,Food,2022-09-14,2,1256.11,0.104,68.76,Paypal,Completed,4.8,4292.22,69.0,Small Business,Wh-04,No,3.0,Damaged,2512.22,261.27088,2250.94912,2182.1891199999995
Ord-10536,Cust-1179,Leonardo Santos,Frank Miller,South,Canada,Wholesale,Prod-128,Headphones,Electronics,2023-09-23,2,,0.214,53.29,Credit Card,Completed,2.1,7240.52,45.0,Corporate,Wh-02,Yes,10.0,Damaged,1761.1,376.8754,1384.2246,1330.9346
Ord-11001,Cust-1201,Renata Castro,Alice Johnson,Central,France,Retail,Prod-131,Keyboard,Clothing,2023-01-22,18,781.88,0.3,36.91,Paypal,Completed,1.6,7094.02,40.0,Small Business,Wh-01,No,8.0,Late Delivery,14073.84,4222.152,9851.688,9814.778
Ord-10465,Cust-1307,Ramon Ferreira,Frank Miller,East,Brazil,Direct,Prod-123,Desk,Clothing,2022-03-13,4,59.24,0.136,144.44,Debit Card,Returned,2.2,8408.87,65.0,Corporate,Wh-02,Yes,12.0,Damaged,236.96,32.226560000000006,204.73344,60.29344
Ord-10693,Cust-1131,Henrique Souza,Emma Wilson,North,Uk,Wholesale,Prod-104,Desk,Electronics,2024-09-13,19,1089.47,0.006,133.77,Debit Card,Completed,3.8,9828.32,45.0,Enterprise,Wh-04,No,2.0,,20699.93,124.19958,20575.73042,20441.96042
Ord-11115,Cust-1318,Larissa Rocha,Carla Davis,South,Australia,Wholesale,Prod-116,Chair,Clothing,2023-10-01,16,56.51,,30.23,Debit Card,Pending,,4248.43,39.0,Small Business,Wh-03,No,1.0,Damaged,904.16,56.96208,847.19792,816.9679199999999
Ord-10591,Cust-1216,Carolina Santana,Carla Davis,East,Germany,Direct,Prod-110,Coffee Maker,Food,2025-06-02,20,1394.53,0.222,50.33,Debit Card,Completed,4.8,4722.84,63.0,Corporate,Wh-01,No,13.0,Late Delivery,27890.6,6191.7132,21698.8868,21648.5568
Ord-10911,Cust-1150,Patricia Rocha,Alice Johnson,West,Canada,Wholesale,Prod-115,Monitor,Food,2024-10-08,8,1723.47,0.179,17.97,Cash,Completed,4.4,4117.2,20.0,Small Business,Wh-02,No,5.0,Customer Changed Mind,13787.76,2468.00904,11319.75096,11301.780960000002
Ord-10367,Cust-1372,Clara Teixeira,Grace Taylor,North,Usa,Direct,Prod-127,Chair,Food,2022-01-10,18,1993.38,0.188,69.47,Paypal,Returned,4.2,6382.02,22.0,Consumer,Wh-03,No,12.0,Wrong Item,35880.840000000004,6745.597920000001,29135.242080000004,29065.77208
Ord-11072,Cust-1061,Fernanda Nogueira,Emma Wilson,West,Uk,Direct,Prod-116,Chair,Food,2023-04-01,6,486.93,0.121,96.39,Bank Transfer,Completed,1.4,3823.18,54.0,Consumer,Wh-01,No,8.0,Late Delivery,2921.58,353.51118,2568.06882,2471.67882
Ord-10146,Cust-1206,Pedro Costa,Henry Moore,South,France,Direct,Prod-135,Monitor,Food,2025-02-12,5,2117.17,0.045,25.87,Debit Card,Pending,3.6,5712.01,,Enterprise,Wh-03,No,8.0,,10585.85,476.36325,10109.48675,10083.61675
Ord-10354,Cust-1366,Mariana Oliveira,Henry Moore,East,Australia,Retail,Prod-145,Mouse,Food,2025-04-14,9,1634.22,0.193,102.67,Paypal,Completed,2.6,1027.66,67.0,Corporate,Wh-01,No,11.0,Wrong Item,14707.98,2838.64014,11869.33986,11766.66986
Ord-10645,Cust-1024,Diego Gomes,Emma Wilson,North,Brazil,Direct,Prod-125,Monitor,Electronics,2022-11-19,19,1580.29,0.089,54.33,Paypal,Completed,1.2,5627.2,59.0,Enterprise,Wh-01,Yes,11.0,Wrong Item,30025.51,2672.27039,27353.23961,27298.909609999995
Ord-10892,Cust-1284,Larissa Pereira,Emma Wilson,South,Canada,Wholesale,Prod-124,Chair,Food,2025-12-15,7,1656.17,0.214,124.19,Credit Card,Pending,3.9,3605.04,60.0,Corporate,Wh-04,No,2.0,,11593.19,2480.94266,9112.24734,8988.05734
Ord-11184,Cust-1041,Clara Moraes,Emma Wilson,Central,Germany,Wholesale,Prod-141,Phone,Office Supplies,2025-12-30,16,,0.056,10.94,Credit Card,Pending,1.6,2242.39,63.0,Enterprise,Wh-04,No,10.0,Customer Changed Mind,31200.64,1747.23584,29453.40416,29442.46416
Ord-10872,Cust-1191,Sofia Moreira,Alice Johnson,West,Australia,Direct,Prod-121,Phone,Clothing,2024-05-29,9,967.6,0.126,92.39,Credit Card,Completed,,1241.18,47.0,Consumer,Wh-04,No,14.0,Late Delivery,8708.4,1097.2584,7611.1416,7518.7516
Ord-10901,Cust-1261,Ramon Correia,,West,Canada,Retail,Prod-149,Keyboard,Electronics,2023-01-14,8,795.53,0.139,107.46,Credit Card,Completed,2.3,5270.52,18.0,Enterprise,Wh-03,No,2.0,Wrong Item,6364.24,884.62936,5479.61064,5372.15064
Ord-10731,Cust-1316,Luana Rocha,Emma Wilson,North,Usa,Direct,Prod-100,Printer,Electronics,2024-12-24,10,70.83,0.237,82.75,Bank Transfer,Completed,2.9,7110.76,42.0,Enterprise,Wh-04,No,2.0,Late Delivery,708.3,167.8671,540.4329,457.6829
Ord-10268,Cust-1351,Gabriel Monteiro,Grace Taylor,South,Usa,Direct,Prod-106,Coffee Maker,Food,2023-02-14,16,734.64,0.093,69.41,Credit Card,Completed,2.3,2450.16,42.0,Consumer,Wh-01,No,10.0,Customer Changed Mind,11754.24,1093.14432,10661.09568,10591.68568
Ord-10495,Cust-1117,Ramon Pereira,Grace Taylor,East,Usa,Direct,Prod-143,Coffee Maker,Food,2023-08-23,15,1843.81,0.278,41.9,Paypal,Completed,2.3,7106.8,24.0,Enterprise,Wh-03,No,7.0,,27657.15,7688.6877,19968.4623,19926.5623
Ord-10860,Cust-1250,Priscila Teixeira,Henry Moore,East,Germany,Direct,Prod-119,Tablet,Office Supplies,2024-09-13,4,153.48,0.147,131.62,Paypal,Completed,2.2,3289.32,40.0,Corporate,Wh-03,Yes,4.0,,613.92,90.24624,523.67376,392.05376
Ord-10267,Cust-1147,Mariana Ferreira,Henry Moore,East,Canada,Online,Prod-114,Tablet,Electronics,2024-02-07,1,775.42,0.062,69.21,Bank Transfer,Completed,4.6,3134.57,67.0,Enterprise,Wh-01,No,1.0,,775.42,48.07604,727.3439599999999,658.1339599999999
Ord-10802,Cust-1064,Joao Freitas,Carla Davis,West,Germany,Wholesale,Prod-123,Monitor,Furniture,2023-05-05,5,1583.58,0.103,119.77,Debit Card,Completed,4.0,4622.8,39.0,Corporate,Wh-04,No,12.0,Wrong Item,7917.9,815.5437,7102.3563,6982.586299999999
Ord-11006,Cust-1125,Patricia Nogueira,Bob Smith,South,France,Retail,Prod-125,Printer,Furniture,2022-10-04,19,884.33,0.081,64.66,Credit Card,Completed,3.5,524.26,68.0,Corporate,Wh-01,No,4.0,Damaged,16802.27,1360.98387,15441.28613,15376.62613
Ord-10188,Cust-1189,Camila Pereira,Frank Miller,South,Usa,Retail,Prod-142,Notebook,Electronics,2022-10-24,16,965.7,0.217,113.53,Credit Card,Completed,4.7,3812.47,27.0,Corporate,Wh-02,Yes,11.0,Damaged,15451.2,3352.9104,12098.2896,11984.7596
Ord-10374,Cust-1348,Renata Nogueira,Alice Johnson,East,France,Direct,Prod-125,Mouse,Food,2022-05-13,11,789.39,0.26,107.85,Credit Card,Completed,3.8,3233.59,27.0,Consumer,Wh-01,No,8.0,,8683.289999999999,2257.6554,6425.634599999999,6317.784599999999
Ord-10290,Cust-1253,Thiago Freitas,Carla Davis,West,Brazil,Online,Prod-145,Headphones,Furniture,2024-07-01,11,266.38,0.274,59.97,Bank Transfer,Completed,2.1,4894.54,22.0,Consumer,Wh-04,No,11.0,Damaged,2930.18,802.86932,2127.31068,2067.34068
Ord-10106,Cust-1008,Priscila Almeida,Henry Moore,West,Canada,Online,Prod-106,Chair,Clothing,2024-12-13,10,430.07,0.078,119.26,Credit Card,Returned,3.5,8168.27,54.0,Small Business,Wh-02,No,7.0,,4300.7,335.4546,3965.2454,3845.9854
Ord-10466,Cust-1143,Eduardo Vieira,Frank Miller,North,Uk,Retail,Prod-118,Laptop,,2025-12-12,19,1303.82,0.291,95.23,Debit Card,Completed,4.0,6409.8,27.0,Small Business,Wh-03,No,6.0,Damaged,24772.58,7208.820779999999,17563.75922,17468.52922
Ord-10637,Cust-1051,Beatriz Cardoso,Henry Moore,East,Uk,Wholesale,Prod-122,Desk,Clothing,2024-12-03,11,409.11,,95.38,Credit Card,Completed,3.2,8416.69,68.0,Corporate,Wh-01,No,7.0,,4500.21,1102.55145,3397.65855,3302.27855
Ord-10025,Cust-1160,Camila Azevedo,Daniel Brown,South,Usa,Retail,Prod-124,Desk,Clothing,2025-07-28,14,1640.36,0.146,89.46,Debit Card,Completed,4.1,5081.63,65.0,Enterprise,Wh-04,No,2.0,Customer Changed Mind,22965.04,3352.895839999999,19612.14416,19522.68416
