order_id,customer_id,customer_name,sales_rep,region,country,sales_channel,product_id,product_name,category,order_date,quantity,unit_price,discount,shipping_cost,payment_method,order_status,customer_rating,sales_target,customer_age,customer_segment,warehouse,is_priority,delivery_days,return_reason,gross_sales,discount_amount,net_sales,profit,completely_empty_column_1,completely_empty_column_2,mostly_empty_notes,blank_column_1,Unnamed: blank_column,system_audit_dummy,internal_notes
ORD-10041,CUST-1243,Ramon Ferreira,Carla Davis,North,USA,Wholesale,PROD-148,Headphones,OFFICE SUPPLIES,2022-06-13 00:00:00,3,927.26,0.078,13.81,Cash,Completed,1.0,534.26,45.0,Small Business,WH-04,No,2.0,Wrong Item,2781.78,216.97884,2564.80116,2550.99116,,,,,,,
ORD-10533,CUST-1324,Eduardo Moreira,Daniel Brown,North,Germany,Retail,PROD-117,Desk,Food,2023-10-30 00:00:00, 5 ,399.44,0.084,48.59,PayPal,Completed,3.0,3244.91,49.0,Corporate,WH-04,No,9.0,,1198.32,100.65888,1097.66112,1049.07112,,,,,,,
ORD-10418,CUST-1312,Pedro Santos,,North,Canada,Retail,PROD-144,Chair,Furniture,2023-02-06 00:00:00,1,2090.13,0.029,89.72,Cash,Completed,1.9,2758.43,66.0,Enterprise,WH-04,Yes,5.0,Damaged,2090.13,60.61377000000001,2029.51623,1939.79623,,,,,,,
ORD-10750,CUST-1372,Felipe Carvalho,Daniel Brown,Central,UK,Retail,PROD-113,Mouse,Food,2023-09-22 00:00:00,1,892.84,0.067,115.21,Cash,Completed,,4185.34, 42 ,Corporate,WH-04,no,8.0,Late Delivery,892.84,59.82028,833.01972,717.80972,,,,,,,
ORD-10959,CUST-1318,Natalia Lima,Henry Moore,   ,France,Retail,PROD-125,Tablet,Office Supplies,,3,435.11,,128.5,PayPal,Completed,3.2,5969.52,67.0,Consumer,WH-04,No,4.0,Damaged,1305.33,204.93681,1100.39319,971.89319,,,,,,,
ORD-10052,CUST-1315,Gabriel Castro,Daniel Brown,south,Australia,Direct,PROD-142,Chair,Food,2023-03-02 00:00:00,17,2112.08,0.216,7.58,PayPal,Completed,1.8,920.32,60.0,Enterprise,WH-03,No,11.0,Late Delivery,35905.36,7755.55776,28149.80224,28142.22224,,,,,,,
ORD-10552,CUST-1339,Isabela Correia,Daniel Brown,East,Brazil,Direct,PROD-136,Mouse,Clothing,2023-03-18 00:00:00,8,,0.24,106.31,Debit Card,Completed,3.6,2099.93,61.0,Small Business,WH-02,No,1.0,Late Delivery,7978.64,1914.8736,6063.7664,5957.4564,,,,,,,
ORD-10632,CUST-1264,Bruno Teixeira,Daniel Brown,South,Germany,Retail,PROD-135,Headphones,Furniture,2022-03-23 00:00:00,3,2192.72,0.291,19.39,PayPal,Completed,3.2,8895.72,51.0,Corporate,WH-03,Yes,13.0,Customer Changed Mind,6578.16,1914.24456,4663.91544,4644.525439999999,,,,,,,
ORD-10682,CUST-1028,Eduardo Rocha,Carla Davis,Central,Brazil,Online,PROD-140,Notebook,Food,2025-02-06 00:00:00,10,1007.59,0.18,57.19,Debit Card,Completed,3.7,8353.17,38.0,Small Business,WH-02,No,2.0,,10075.9,1813.662,8262.238,8205.047999999999,,,,,,,
ORD-10400,CUST-1126,Priscila Ferreira,Emma Wilson,,UK,Online,PROD-105,Keyboard,Office Supplies,2024-12-11 00:00:00,10,1066.78,0.262,20.86,Bank Transfer,Completed,3.0,1825.25,31.0,Corporate,WH-03,Yes,4.0,Wrong Item,10667.8,2794.9636,7872.836399999999,7851.9764,,,,,,,
ORD-10971,CUST-1206,Thiago Dias,Bob Smith,South,Australia,Retail,PROD-104,Printer,Office Supplies,2022-01-28 00:00:00,19,177.73,0.118,137.38,Credit Card,Completed,1.9,3108.43,59.0,Enterprise,WH-02,No,9.0,,3376.87,398.47066,2978.39934,2841.01934,,,,,,,
ORD-10621,CUST-1367,Manuela Dias,Frank Miller,East,Australia,Wholesale,PROD-127,Printer,Furniture,2025-01-04 00:00:00,19,2080.24,0.074,79.25,Cash,Completed,3.9,2567.33,45.0,Corporate,WH-02,No,5.0,,39524.56,2924.81744,36599.74256,36520.49256,,,,,,,
ORD-10135,CUST-1226,Eduardo Azevedo,Frank Miller,East,UK,Wholesale,PROD-138,Printer,Food,2023-09-21 00:00:00,9,1622.13,0.279,145.4,Bank Transfer,Completed,3.9,2023.55,32.0,Small Business,WH-01,No,7.0,Wrong Item,14599.170000000002,4073.168430000001,10526.00157,10380.60157,,,,,,,
ORD-10993,CUST-1273,Bruno Ferreira,Frank Miller,West,Canada,Direct,PROD-131,Desk,Furniture,28/01/2025,10,1457.54,0.293,20.58,Cash,Completed,5.0,3997.6,54.0,Small Business,WH-01,No,3.0,Wrong Item,14575.4,4270.5922,10304.8078,10284.2278,,,,,,,
ORD-10636,CUST-1383,Isabela Rocha,Henry Moore,Central,Brazil,Online,PROD-117,Monitor,Furniture,2025-07-20 00:00:00,20,1013.89,0.119,133.69,Credit Card,Cancelled,4.6,4130.37,59.0,Enterprise,WH-01,Yes,5.0,,20277.8,2413.0582,17864.7418,17731.0518,,,,,,,
ORD-10351,CUST-1285,Aline Souza,Alice Johnson,West,Australia,Direct,PROD-134,Coffee Maker,Furniture,2022-03-02 00:00:00,18,280.66,0.003,115.82,Bank Transfer,Completed,2.5,6445.08,,Consumer,WH-02,No,10.0,Customer Changed Mind,5051.88,15.15564,5036.72436,4920.90436,,,,,,,
ORD-10909,CUST-1110,Eduardo Lima,Bob Smith,North,Brazil,Direct,PROD-126,Keyboard,Office Supplies,2022-12-03 00:00:00,0,199.21,0.17,41.25,Credit Card,Completed,,7935.3,40.0,Corporate,WH-01,No,10.0,Damaged,3585.78,609.5826000000001,2976.1974,2934.9474,,,,,,,
ORD-10386,CUST-1127,Clara Moraes,Alice Johnson,West,,Retail,PROD-147,Printer,Food,2022-05-02 00:00:00,16,2188.43,0.162,2.83,Credit Card,Completed,1.8,5876.95,38.0,Enterprise,WH-01,Yes,7.0,,35014.88,5672.410559999999,29342.46944,29339.639439999995,,,,,,,
ORD-10180,CUST-1107,Andre Souza,Daniel Brown,East,France,Direct,PROD-142,Monitor,Furniture,2024-08-30 00:00:00,19,2329.25,0.141,117.31,PayPal,Completed,1.6,3912.15,42.0,Consumer,WH-02,No,5.0,Customer Changed Mind,44255.75,6240.06075,38015.68925,37898.379250000005,,,,,,,
ORD-10426,CUST-1370,Lucas Moraes,  Bob Smith ,Central,Australia,Retail,PROD-149,Monitor,Furniture,2022-05-06 00:00:00,7,245.99,0.138,95.12,Cash,Returned,3.9,1126.44,38.0,Corporate,WH-04,No,14.0,,1721.93,237.62634000000003,1484.30366,1389.18366,,,,,,,
ORD-10754,CUST-1143,Natalia Correia,Daniel Brown,East,Brazil,Online,PROD-119,Tablet,Food,2024-09-08 00:00:00,10,2473.02,0.027,8.99,Bank Transfer,Completed,3.1,2615.59,36.0,Corporate,WH-03,Yes,6.0,Damaged,24730.2,667.7154,24062.4846,24053.4946,,,,,,,
ORD-10765,CUST-1163,Larissa Souza,Bob Smith,West,UK,online,PROD-101,Printer,Office Supplies,2022-08-14 00:00:00,5, 348.72 ,0.091,135.63,Cash,Completed,4.5,890.44,40.0,Corporate,WH-03,Yes,7.0,Customer Changed Mind,1743.6,158.66760000000002,1584.9324,1449.3024,,,,,,,
ORD-10661,CUST-1214,Caio Ramos,Bob Smith,North,UK,Retail,PROD-121,Coffee Maker,Office Supplies,2024-06-17 00:00:00,16,305.25,0.089,87.56,Cash,Completed,2.1,8965.61,68.0,Consumer,WH-01,No,7.0,,4884.0,434.676,4449.324,4361.763999999999,,,,,,,
ORD-10816,CUST-1097,Thiago Almeida,Carla Davis,Central,USA,Retail,PROD-133,Chair,Furniture,2022-02-26 00:00:00,12,122.36,0.143,14.2,Cash,Completed,4.5,4240.34,24.0,Corporate,WH-03,No,2.0,Damaged,1468.32,209.96976,1258.35024,1244.15024,,,,,,,
ORD-10378,CUST-1098,Juliana Correia,Grace Taylor,North,Brazil,Online,PROD-139,Mouse,Office Supplies,2022-12-15 00:00:00,3,2064.32,0.266,65.69,,Returned,,953.64,41.0,Corporate,WH-01,No,2.0,Late Delivery,6192.960000000001,1647.3273600000002,4545.632640000001,4479.942640000001,,,,,,,
ORD-10281,CUST-1251,Andre Monteiro,Carla Davis,East,Canada,Wholesale,PROD-145,Desk,Furniture,2024-09-08 00:00:00,17,157.94,,89.35,Bank Transfer,Completed,3.3,2836.4,44.0,Small Business,WH-01,No,8.0,Late Delivery,2684.98,719.57464,1965.40536,1876.05536,,,,,,,
ORD-10157,CUST-1095,Luana Martins,Henry Moore,East,USA,Retail,PROD-143,Phone,Electronics,2025-04-17 00:00:00,9,1560.36,unknown,96.24,PayPal,Completed,5.0,4884.21,22.0,Corporate,WH-01,No,13.0,Late Delivery,14043.24,2443.52376,11599.71624,11503.47624,,,,,,,
ORD-11038,CUST-1376,Ramon Santana,Frank Miller,West,UK,Online,PROD-109,Monitor,Furniture,2024-11-20 00:00:00,-5,61.4,0.05,135.66,Bank Transfer,Completed,3.5,6577.17,,Consumer,WH-03,No,10.0,,921.0,46.05,874.95,739.2900000000001,,,,,,,
ORD-11198,CUST-1009,Sofia Monteiro,Alice Johnson,East,France,Wholesale,PROD-139,Headphones,Furniture,23/07/2022,5,116.54,0.274,0.21,PayPal,Completed,1.7,8160.96,,Small Business,WH-01,No,9.0,,582.7,159.65980000000002,423.0402,422.8302000000001,,,,,,,
ORD-10013,CUST-1099,Gabriel Nogueira,Grace Taylor,West,France,Retail,PROD-148,Keyboard,Furniture,2023-08-20 00:00:00,18,785.14,0.012,84.17,Debit Card,Pending,1.7,6117.67,58.0,Small Business,WH-03,No,14.0,Customer Changed Mind,14132.52,169.59024000000002,13962.92976,13878.75976,,,,,,,
ORD-10589,CUST-1074,Murilo Castro,Grace Taylor,East,USA,Online,PROD-134,Laptop,Office Supplies,2025-12-30 00:00:00,7,799.05,0.231,73.55,Credit Card,Pending,1.9,4408.59,74.0,Enterprise,WH-02,No,3.0,Wrong Item,5593.349999999999,1292.06385,4301.28615,4227.73615,,,,,,,
ORD-11176,CUST-1103,Luana Gomes,Alice Johnson,North,Australia,Wholesale,PROD-143,Notebook,Furniture,2024-10-30 00:00:00,15,1650.15,0.285,67.97,Debit Card,Completed,2.1,8095.37,61.0,Consumer,WH-01,No,12.0,Customer Changed Mind,24752.25,7054.39125,17697.85875,17629.88875,,,,,,,
ORD-10375,CUST-1301,Carolina Oliveira,Grace Taylor,East,Australia,Wholesale,PROD-134,Laptop,Electronics,2022-03-24 00:00:00,17,2026.26,0.111,120.12,Credit Card,Cancelled,1.6,9838.64,72.0,Small Business,WH-03,Yes,1.0,Late Delivery,34446.42,3823.55262,30622.86738,30502.74738,,,,,,,
ORD-10131,CUST-1171,Joao Rocha,Grace Taylor,South,Brazil,Direct,PROD-147,Chair,  Food ,2022-05-27 00:00:00,4,N/A,0.223,148.93,PayPal,Completed,1.2,2043.28,45.0,Enterprise,WH-04,No,2.0,Wrong Item,4605.76,1027.08448,3578.67552,3429.7455200000004,,,,,,,
ORD-10181,CUST-1043,Caio Vieira,Bob Smith,Central,Germany,Retail,PROD-114,Chair,Office Supplies,2024-03-09 00:00:00,11,1771.16,0.171,121.84,Debit Card,Completed,3.6,4141.84,31.0,Small Business,WH-03,Yes,7.0,,19482.76,3331.5519600000007,16151.20804,16029.36804,,,,,,,
ORD-10050,CUST-1387,Leonardo Almeida,Daniel Brown,North,USA,Wholesale,PROD-149,Phone,Electronics,2022-04-14 00:00:00,4,1611.85,0.082,4.66,PayPal,Completed,4.6,1568.18,53.0,Consumer,WH-04,No,1.0,Damaged,6447.4,528.6868,5918.7132,5914.0532,,,,,,,
ORD-11123,CUST-1094,Juliana Silva,Emma Wilson,North,Canada,Retail,PROD-125,Desk,Clothing,2022-06-16 00:00:00,7,1651.25,0.207,115.88,Cash,Completed,1.7,8224.13,34.0,Consumer,WH-03,No,6.0,Customer Changed Mind,11558.75,2392.66125,9166.08875,9050.208750000002,,,,,,,
ORD-10817,CUST-1104,Caio Almeida,Emma Wilson,North,Germany,Retail,PROD-122,Mouse,Electronics,2024-08-21 00:00:00,16,2198.38,0.048,109.81,Bank Transfer,Completed,2.5,2205.2,72.0,Enterprise,WH-04,No,4.0,Wrong Item,35174.08,1688.3558400000002,33485.72416,33375.91416,,,,,,,
ORD-11039,CUST-1288,Aline Santana,Bob Smith,East,USA,Direct,PROD-124,Coffee Maker,Office Supplies,2024-09-11 00:00:00,13,613.39,0.09,78.88,Cash,Completed,3.1,9542.17,18.0,Small Business,WH-02,No,12.0,Late Delivery,7974.07,717.6663,7256.4037,7177.5237,,,,,,,
ORD-10310,CUST-1253,Bruno Santos,Grace Taylor,East,USA,Online,PROD-131,Laptop,Food,2024-10-09 00:00:00,3,428.06,0.078,114.83,Credit Card,Completed,4.9,4670.59,41.0,Consumer,WH-04,No,11.0,Late Delivery,1284.18,100.16604,1184.01396,1069.18396,,,,,,,
ORD-11100,CUST-1332,Priscila Lima,Daniel Brown,East,France,Wholesale,PROD-125,Laptop,Office Supplies,20/04/2024,8,984.78,0.254,95.54,Debit Card,Completed,3.0,5911.49,56.0,Consumer,WH-01,Yes,14.0,,7878.24,2001.07296,5877.16704,5781.62704,,,,,,,
ORD-10274,CUST-1359,Rafael Dias,Carla Davis,West,Brazil,Retail,PROD-148,Tablet,Furniture,2024-05-30 00:00:00,12,25.87,0.09,51.5,Cash,Completed,1.2,8221.82,38.0,Enterprise,WH-02,No,13.0,Late Delivery,310.44,27.9396,282.5004,231.0004,,,,,,,
ORD-10082,CUST-1303,Fernanda Ramos,Bob Smith,North,UK,Wholesale,PROD-106,Chair,Electronics,2023-09-11 00:00:00,13,1921.08,0.271,112.42,Cash,Completed,,2346.51,35.0,Small Business,WH-03,No,11.0,Customer Changed Mind,24974.04,6767.964840000001,18206.07516,18093.65516,,,,,,,
ORD-10197,CUST-1358,Amanda Oliveira,Alice Johnson,South,Brazil,Direct,PROD-103,Printer,Office Supplies,2022-04-15 00:00:00,18,179.94,0.221,87.05,PayPal,Completed,1.7,2603.95,41.0,Small Business,WH-04,No,2.0,Late Delivery,3238.92,715.80132,2523.11868,2436.06868,,,,,,,
ORD-11090,CUST-1046,Joao Moraes,Daniel Brown,North,Australia,Online,PROD-142,Monitor,Electronics,2025-06-25 00:00:00,12,2327.0,0.167,2.6,PayPal,Returned,3.3,2088.37,46.0,Corporate,WH-04,No,2.0,,27924.0,4663.308,23260.692,23258.092,,,Follow up,,,,
ORD-10557,CUST-1379,Beatriz Pereira,Bob Smith,East,UK,Retail,PROD-111,  Monitor ,Furniture,2024-10-05 00:00:00,18,1799.35,0.018,50.5,Credit Card,Completed,3.2,7381.63,61.0,Small Business,WH-02,No,3.0,Wrong Item,32388.3,582.9893999999999,31805.3106,31754.8106,,,,,,,
ORD-10381,CUST-1190,Joao Lima,Daniel Brown,Central,France,Retail,PROD-112,Monitor,Clothing,2024-05-18 00:00:00,11,698.73,0.144,108.67,Bank Transfer,Returned,3.3,1861.33,61.0,Small Business,WH-03,Yes,1.0,Wrong Item,7686.030000000001,1106.78832,6579.241680000001,6470.571680000001,,,,,,,
ORD-10576,CUST-1034,Gabriel Santana,Carla Davis,East,USA,Direct,PROD-149,Printer,Furniture,2022-05-11 00:00:00,3,1584.17,0.293,45.24,Debit Card,Completed,1.9,7320.25,52.0,Enterprise,WH-04,Yes,12.0,Damaged,4752.51,1392.48543,3360.0245700000005,3314.7845700000007,,,,,,,
ORD-10357,CUST-1146,Bianca Dias,Alice Johnson,West,France,Online,PROD-143,Phone,Electronics,2023-12-06 00:00:00,8,19.79,0.044,95.34,Cash,Completed,4.2,2814.71,32.0,Consumer,WH-01,No,6.0,Customer Changed Mind,158.32,6.966079999999999,151.35392,56.01391999999999,,,,,,,
ORD-10349,CUST-1225,Natalia Castro,Henry Moore,Central,Germany,Wholesale,PROD-110,Headphones,Clothing,2025-03-02 00:00:00,12,1511.67,0.275,19.6,PayPal, Completed ,3.3,9827.26,72.0,Enterprise,WH-03,No,9.0,,18140.04,4988.511,13151.529,13131.929,,,,,,,
ORD-10412,CUST-1025,Bianca Correia,Frank Miller,Central,Brazil,Retail,PROD-114,Desk,Office Supplies,2025-12-14 00:00:00,6,1900.5,0.123,47.01,PayPal,Completed,2.6,2604.15,43.0,Consumer,WH-03,Yes,12.0,Damaged,11403.0,1402.569,10000.431,9953.421,,,,,,,
ORD-11052,CUST-1310,Vinicius Souza,Carla Davis,West,Canada,Wholesale,PROD-136,Mouse,Electronics,2023-08-22 00:00:00,18,700.5,0.04,105.82,PayPal,Completed,,4442.93,22.0,Enterprise,WH-02,No,5.0,Damaged,12609.0,504.36,12104.64,11998.82,,,,,,,
ORD-11020,CUST-1227,Aline Costa,Bob Smith,West,UK,Online,PROD-114,Tablet,Office Supplies,03/16/2025,6,1919.08,0.259,2.86,Bank Transfer,Cancelled,4.2,9555.28,73.0,Small Business,WH-04,No,6.0,,11514.48,2982.25032,8532.22968,8529.36968,,,,,,,
ORD-11120,CUST-1398,Bruno Ramos,Frank Miller,South,France,Wholesale,PROD-102,Phone,Clothing,2023-02-21 00:00:00,19,30.13,0.219,37.88,PayPal,Completed,1.3,7171.99,19.0,Small Business,WH-03,No,4.0,,572.47,125.37093,447.09907,409.21907,,,,,,,
ORD-10957,CUST-1349,Rafael Vieira,Grace Taylor,Central,Australia,Retail,PROD-122,Chair,Electronics,2024-08-29 00:00:00,15,1163.96,0.05,67.57,Bank Transfer,Completed,2.3,1161.55,31.0,Consumer,WH-01,Yes,13.0,,17459.4,872.9700000000001,16586.43,16518.86,,,,,,,
ORD-11142,CUST-1360,Leticia Moraes,Carla Davis,East,Germany,Direct,PROD-127,Monitor,Office Supplies,2025-01-12 00:00:00,8,548.67,0.13,115.99,PayPal,Completed,3.5,3740.66,39.0,Small Business,WH-03,No,2.0,,4389.36,570.6168,3818.7432,3702.7532,,,,,,,
ORD-10065,CUST-1080,Henrique Barbosa,Emma Wilson,North,Australia,Direct,PROD-116,Notebook,Furniture,04/15/2022,9,2446.22,0.275,12.84,Credit Card,Completed,1.3,4824.24,26.0,Corporate,WH-01,No,13.0,Damaged,22015.98,6054.3945,15961.5855,15948.7455,,,VIP customer,,,,
ORD-10049,CUST-1273,Manuela Azevedo,  Henry Moore ,West,France,Online,PROD-122,Notebook,Clothing,2024-03-29 00:00:00,7,1281.15,0.151,133.8,Debit Card,Completed,2.2,8137.61,63.0,Enterprise,WH-02,No,14.0,Wrong Item,8968.050000000001,1354.1755500000002,7613.874450000001,7480.074450000001,,,,,,,
ORD-11067,CUST-1334,Clara Nogueira,Bob Smith,West,Australia,Online,PROD-117,  Mouse ,Furniture,2022-11-05 00:00:00,14,2003.02,0.013,43.87,Bank Transfer,Pending,1.5,6900.14,65.0,Small Business,WH-04,No,4.0,Wrong Item,28042.28,364.54964,27677.73036,27633.86036,,,,,,,
ORD-10012,CUST-1372,Andre Azevedo,Emma Wilson,West,Brazil,Online,PROD-137,Desk,Furniture,2024-12-01 00:00:00,19,400.8,0.272,113.82,Cash,Completed,4.8,9323.93,68.0,Corporate,WH-01,No,5.0,,7615.2,2071.3344,5543.865599999999,5430.0456,,,Manual review,,,,
ORD-10502,CUST-1188,Aline Rocha,Daniel Brown,South,Brazil,Retail,PROD-120,Headphones,Clothing,2023-02-15 00:00:00,3,669.25,0.183,124.49,Bank Transfer,Completed,4.6,986.21,64.0,Corporate,WH-02,No,8.0,Late Delivery,2007.75,367.41825,1640.33175,1515.84175,,,,,,,
ORD-10398,CUST-1341,Sofia Santos,Frank Miller,Central,Australia,Retail,PROD-140,Coffee Maker,FOOD,2024-07-12 00:00:00,20,1331.34,0.121,83.69,Credit Card,Completed,3.4,978.96,68.0,Enterprise,WH-02,No,11.0,Customer Changed Mind,26626.8,3221.8428,23404.9572,23321.2672,,,,,,,
ORD-10098,CUST-1379,Leticia Moraes,Grace Taylor,West,UK,Online,PROD-133,Mouse,Furniture,2023-12-11 00:00:00,13,433.39,0.101,12.28,,Completed,1.6,4312.99,20.0,Small Business,WH-01,No,2.0,,5634.07,569.04107,5065.02893,5052.74893,,,,,,,
ORD-10110,CUST-1062,Lucas  Ferreira,Henry Moore,Central,Germany,Direct,PROD-134,Notebook,Office Supplies,"September 22, 2022",1,USD 1000.11,0.22,32.54,Bank Transfer,Completed,1.2,6173.82,66.0,Enterprise,WH-03,No,11.0,Customer Changed Mind,1000.11,220.0242,780.0858000000001,747.5458000000001,,,,,,,
ORD-10879,CUST-1285,Felipe Dias,Daniel Brown,West,France,Online,PROD-128,Mouse,OFFICE SUPPLIES,2022-05-27 00:00:00,19,341.12,,145.48,Debit Card,Completed,3.1,7939.14,56.0,Consumer,WH-01,No,13.0,Damaged,6481.28,894.41664,5586.863359999999,5441.38336,,,,,,,
ORD-10200,CUST-1317,Mariana Ramos,Frank Miller,West,UK,Direct,PROD-148,Phone,Food,2025-03-01 00:00:00,20,1347.48,0.091,93.89,PayPal,Returned,4.9,6370.74,44.0,Corporate,WH-02,No,6.0,Customer Changed Mind,26949.6,2452.4136,24497.1864,24403.2964,,,,,,,
,,Manuela Carvalho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORD-10946,CUST-1077,Renata Carvalho,Bob Smith,Central,Australia,Retail,PROD-131,Printer,Furniture,2024-09-22 00:00:00,5,550.76,0.073,19.55,   ,Returned,4.9,2199.82,37.0,Corporate,WH-03,No,3.0,,2753.8,201.0274,2552.7726,2533.2226,,,,,,,
ORD-10810,CUST-1062,Clara Vieira,Grace Taylor,West,Canada,Wholesale,PROD-127,Chair,Food,2025-10-21 00:00:00,16,146.52,0.086,57.62,Bank Transfer,Pending,3.9,816.33,18.0,Enterprise,WH-03,Yes,4.0,Damaged,2344.32,201.61152,2142.70848,2085.0884800000003,,,,,,,
ORD-10573,CUST-1385,Renata Ferreira,Frank Miller,North,Australia,Retail,PROD-130,Headphones,Food,2024-06-23 00:00:00,1,1491.89,0.291,15.3,Credit Card,Completed,3.3,7206.36,22.0,Corporate,WH-04,Yes,14.0,,1491.89,434.13999,1057.7500100000002,1042.4500100000002,,,,,,,
ORD-10316,CUST-1383,Juliana Gomes,Grace Taylor,NORTH,USA,Retail,PROD-127,Keyboard,Food,2025-08-23 00:00:00,13,893.75,0.125,33.34,Bank Transfer,Completed,4.7,920.94,26.0,Consumer,WH-04,No,6.0,,11618.75,1452.34375,10166.40625,10133.06625,,,,,,,
ORD-10883,CUST-1248,Vinicius Correia,Alice Johnson,North,Australia,Direct,PROD-100,Tablet,Electronics,2023-10-24 00:00:00,3,711.13,0.096,79.78,Debit Card,Completed,4.9,5572.17,51.0,Corporate,WH-02,No,5.0,Wrong Item,2133.39,204.80544,1928.58456,1848.80456,,,,,,,
ORD-10138,CUST-1256,Caio Monteiro,Alice Johnson,South,UK,Wholesale,PROD-129,Printer,  Electronics ,2024-02-28 00:00:00,13,CONFIDENTIAL,0.273,95.11,Credit Card,Completed,1.7,5720.76,32.0,Small Business,WH-01,No,2.0,,28074.15,7664.242950000001,20409.90705,20314.79705,,,,,,,
ORD-10275,CUST-1128,Thiago Pereira,Carla Davis,North,UK,Direct,PROD-136,Notebook,Electronics,2025-01-05 00:00:00,5,211.25,0.187,100.25,Credit Card,Completed,4.3,6075.73,73.0,Enterprise,WH-04,No,9.0,,1056.25,197.51875,858.73125,758.48125,,,,,,,
ORD-10343,CUST-1229,Beatriz Correia,Daniel Brown,,Canada,Online,PROD-146,Keyboard,Furniture,2024-11-09 00:00:00,11,74.49,,44.6,Bank Transfer,Completed,3.5,7503.86,65.0,Enterprise,WH-02,No,1.0,Customer Changed Mind,819.39,69.64815,749.74185,705.14185,,,,,,,
ORD-10694,CUST-1291,RAFAEL LIMA,Grace Taylor,East,Brazil,Direct,PROD-147,Monitor,Furniture,2024-12-06 00:00:00,18,830.33,0.005,137.07,Bank Transfer,Pending,1.3,4059.28,33.0,Consumer,WH-01,No,6.0,Damaged,14945.94,74.72970000000001,14871.2103,14734.1403,,,,,,,
ORD-10672,CUST-1006,Bruno Lima,Alice Johnson,West,Canada,Retail,PROD-139,Phone,Clothing,2025-04-07 00:00:00,9,41.95,N/A,123.37,Cash,Completed,,4610.15,56.0,Corporate,WH-01,No,5.0,Late Delivery,377.55,105.33645,272.21355,148.84355,,,,,,,
ORD-10869,CUST-1065,Juliana Cardoso,Henry Moore,South,France,Online,PROD-146,Coffee Maker,Clothing,2024-07-14 00:00:00,13,415.74,0.215,126.55,,Completed,3.6,9522.09,47.0,Corporate,WH-04,No,4.0,Customer Changed Mind,5404.62,1161.9933,4242.6267,4116.0767,,,,,,,
ORD-10422,CUST-1320,Henrique Freitas,Carla Davis,Central,Australia,Retail,PROD-146,Coffee Maker,furniture,2022-09-25 00:00:00,11,1607.59,0.006,92.08,Credit Card,Completed,3.7,4325.66,52.0,Enterprise,WH-01,No,11.0,Late Delivery,17683.489999999998,106.10094,17577.389059999998,17485.309059999996,,,,,,,
ORD-10453,CUST-1059,Leonardo Monteiro,Henry Moore,east,Germany,Online,PROD-105,Phone,Clothing,2025-11-24 00:00:00,9,286.58,0.071,38.52,Cash,Completed,1.9,2538.72,58.0,Consumer,WH-02,No,13.0,Late Delivery,2579.22,183.12462,2396.09538,2357.57538,,,,,,,
ORD-10518,CUST-1237,eduardo carvalho,Alice Johnson,West,USA,Direct,PROD-103,Printer,Office Supplies,2022-07-23 00:00:00,18,2135.77,0.049,37.45,Bank Transfer,Completed,1.1,3584.84,71.0,Enterprise,WH-01,Yes,4.0,Wrong Item,38443.86,1883.74914,36560.11086,36522.66086,,,,,,,
ORD-10763,CUST-1121,Beatriz Gomes,  Frank Miller ,South,UK,Direct,PROD-116,Phone,Office Supplies,2024-03-14 00:00:00,7,2266.45,0.256,61.1,Bank Transfer,Completed,4.7,6676.35,23.0,Corporate,WH-03,No,9.0,Late Delivery,15865.149999999998,4061.4784,11803.671599999998,11742.571599999996,,,,,,,
ORD-11189,CUST-1230,Leonardo Nogueira,Carla Davis,South,Germany,Direct,PROD-122,Headphones,Food,12/07/2025,20,179.38,0.122,117.4,Cash,Completed,3.8,9952.96,49.0,Small Business,WH-04,No,14.0,,3587.6,437.6872,3149.9128,3032.5128,,,,,,,
ORD-10560,CUST-1100,Renata Carvalho,Carla Davis,South,Australia,Online,PROD-108,Tablet,clothing,2024-05-24 00:00:00,14," 2,348.08 ",0.165,144.58,Debit Card,Cancelled,2.2,1080.58,63.0,Corporate,WH-02,No,2.0,Wrong Item,32873.119999999995,5424.064799999999,27449.055199999995,27304.475199999997,,,,,,,
ORD-10393,CUST-1359,Camila Dias,Grace Taylor,West,USA,Direct,PROD-120,Coffee Maker,Office Supplies,2024-02-02 00:00:00,7,1597.66,0.248,2.62,Debit Card,CANCELLED,4.4,2497.8,44.0,Corporate,WH-01,Yes,7.0,Customer Changed Mind,11183.62,2773.53776,8410.08224,8407.462239999999,,,,,,,
ORD-10017,CUST-1149,Natalia Costa,Bob Smith,West,Australia,online,PROD-134,Chair,Furniture,2024-07-06 00:00:00,18,349.05,0.198,135.91,PayPal,Completed,2.6,7512.6,57.0,Corporate,WH-04,No,7.0,Late Delivery,6282.900000000001,1244.0142,5038.8858,4902.9758,,,,,,,
ORD-10530,CUST-1249,Camila Oliveira,Henry Moore,East,Australia,Retail,PROD-104,Notebook,Office Supplies,2025-07-13 00:00:00,17,,0.075,68.79,CREDIT CARD,Completed,,1868.19,67.0,Consumer,WH-04,No,9.0,Customer Changed Mind,22126.69,1659.50175,20467.18825,20398.39825,,,,,,,
